country_name,unit_measure_id,price_month,price_year,commodity_category,predicted_price
Indonesia,5,5,2017,Pulses and Lentils,1.1044271303121331
Indonesia,5,5,2017,Edible Oils,1.2689027360498333
Indonesia,5,5,2017,Vegetables,0.8478116299879186
Indonesia,5,5,2017,Sweeteners,1.3240181674559903
Indonesia,5,5,2017,Miscellaneous,3.4440949682086557
Indonesia,5,5,2017,Dairy Products,1.1085780523376123
Indonesia,5,5,2017,Salt,0.9914772521031714
Indonesia,5,5,2017,Proteins,1.2038132920362419
Indonesia,5,5,2017,Fuel,1.0687270668697129
Lao People's Democratic Republic,5,5,2017,Grains and Cereals,0.7406364246353899
Lao People's Democratic Republic,5,5,2017,Pulses and Lentils,1.066823686184804
Lao People's Democratic Republic,5,5,2017,Edible Oils,1.1468345768149115
Lao People's Democratic Republic,5,5,2017,Vegetables,0.8382754416532889
Lao People's Democratic Republic,5,5,2017,Sweeteners,1.3366900358629814
Lao People's Democratic Republic,5,5,2017,Miscellaneous,3.291793841159148
Lao People's Democratic Republic,5,5,2017,Dairy Products,1.1211270176892956
Lao People's Democratic Republic,5,5,2017,Salt,0.8486069662845429
Lao People's Democratic Republic,5,5,2017,Proteins,1.1052703000512094
Lao People's Democratic Republic,5,5,2017,Fuel,0.967563997995968
Myanmar,5,5,2017,Grains and Cereals,0.6700030863048422
Myanmar,5,5,2017,Pulses and Lentils,0.9511919026097001
Myanmar,5,5,2017,Edible Oils,1.2042750538030966
Myanmar,5,5,2017,Vegetables,0.7803517540877138
Myanmar,5,5,2017,Sweeteners,1.269789410463725
Myanmar,5,5,2017,Miscellaneous,1.7773810546087774
Myanmar,5,5,2017,Dairy Products,1.0174996917031711
Myanmar,5,5,2017,Salt,0.7907807886552497
Myanmar,5,5,2017,Proteins,1.1202535248746635
Myanmar,5,5,2017,Fuel,0.9532946473176724
Philippines,5,5,2017,Grains and Cereals,0.5949243575528286
Philippines,5,5,2017,Pulses and Lentils,0.9228161656736664
Philippines,5,5,2017,Edible Oils,1.135429592079728
Philippines,5,5,2017,Vegetables,0.6939527629156366
Philippines,5,5,2017,Sweeteners,1.2074619115158192
Philippines,5,5,2017,Miscellaneous,3.2435546563995734
Philippines,5,5,2017,Dairy Products,0.9739556741855994
Philippines,5,5,2017,Salt,0.81132293732822
Philippines,5,5,2017,Proteins,1.0620396003031454
Philippines,5,5,2017,Fuel,1.0727332389731254
Azerbaijan,5,5,2017,Grains and Cereals,0.7154580752710368
Azerbaijan,5,5,2017,Pulses and Lentils,1.0543390222381335
Azerbaijan,5,5,2017,Edible Oils,1.2974031277237035
Azerbaijan,5,5,2017,Vegetables,0.8255599334687969
Azerbaijan,5,5,2017,Sweeteners,1.3418627332049613
Azerbaijan,5,5,2017,Miscellaneous,3.456440039023448
Azerbaijan,5,5,2017,Dairy Products,1.1157061502448145
Azerbaijan,5,5,2017,Salt,0.9170751231020597
Azerbaijan,5,5,2017,Proteins,1.2092188026748385
Azerbaijan,5,5,2017,Fuel,1.077669197016452
Jordan,5,5,2017,Grains and Cereals,4.7701825533002244
Jordan,5,5,2017,Pulses and Lentils,5.7106055157988855
Jordan,5,5,2017,Edible Oils,5.88401555136542
Jordan,5,5,2017,Vegetables,2.4898334022524624
Jordan,5,5,2017,Sweeteners,15.32969084393545
Jordan,5,5,2017,Miscellaneous,7.855247734843498
Jordan,5,5,2017,Dairy Products,5.583385371670529
Jordan,5,5,2017,Salt,5.160584083461258
Jordan,5,5,2017,Proteins,5.701406068751193
Jordan,5,5,2017,Fuel,5.601332475003279
Lebanon,5,5,2017,Grains and Cereals,0.3503799897768818
Lebanon,5,5,2017,Pulses and Lentils,0.5708708058974024
Lebanon,5,5,2017,Edible Oils,0.8250616109112384
Lebanon,5,5,2017,Vegetables,0.4883680878739684
Lebanon,5,5,2017,Sweeteners,0.5825596800751814
Lebanon,5,5,2017,Miscellaneous,2.9375491101877764
Lebanon,5,5,2017,Dairy Products,0.6476623625405038
Lebanon,5,5,2017,Salt,0.5284136067826308
Lebanon,5,5,2017,Proteins,0.7784788257272599
Lebanon,5,5,2017,Fuel,0.7024868309082817
Syrian Arab Republic,5,5,2017,Grains and Cereals,0.6415301342659759
Syrian Arab Republic,5,5,2017,Pulses and Lentils,0.9601953757404234
Syrian Arab Republic,5,5,2017,Edible Oils,1.1994037703367042
Syrian Arab Republic,5,5,2017,Vegetables,0.6940937956949944
Syrian Arab Republic,5,5,2017,Sweeteners,1.2492776533404042
Syrian Arab Republic,5,5,2017,Miscellaneous,3.3253339540590683
Syrian Arab Republic,5,5,2017,Dairy Products,1.0222609389567763
Syrian Arab Republic,5,5,2017,Salt,0.8211278566465723
Syrian Arab Republic,5,5,2017,Proteins,1.1192735743191897
Syrian Arab Republic,5,5,2017,Fuel,0.97190257795413
India,5,6,2017,Grains and Cereals,0.49876155394813665
India,5,6,2017,Pulses and Lentils,0.9373257315420236
India,5,6,2017,Edible Oils,1.1365090210935467
India,5,6,2017,Vegetables,0.504870986579179
India,5,6,2017,Sweeteners,0.7562439769806056
India,5,6,2017,Miscellaneous,1.7796351974813787
India,5,6,2017,Dairy Products,0.9062488702532451
India,5,6,2017,Salt,0.6515353892012117
India,5,6,2017,Proteins,0.9638977582179988
India,5,6,2017,Fuel,0.9677995943303442
Pakistan,5,6,2017,Grains and Cereals,0.6393418999397287
Pakistan,5,6,2017,Pulses and Lentils,0.9848939848272003
Pakistan,5,6,2017,Edible Oils,1.2343912754043653
Pakistan,5,6,2017,Vegetables,0.806515829203289
Pakistan,5,6,2017,Sweeteners,1.2604571810471623
Pakistan,5,6,2017,Miscellaneous,1.7040793632870697
Pakistan,5,6,2017,Dairy Products,1.0623527917972724
Pakistan,5,6,2017,Salt,0.8706823914525548
Pakistan,5,6,2017,Proteins,1.1306586145368975
Pakistan,5,6,2017,Fuel,1.0143120684476747
Sri Lanka,5,6,2017,Grains and Cereals,0.6691059789789269
Sri Lanka,5,6,2017,Pulses and Lentils,0.9954065604302202
Sri Lanka,5,6,2017,Edible Oils,1.2385980399858385
Sri Lanka,5,6,2017,Vegetables,0.7937617992813366
Sri Lanka,5,6,2017,Sweeteners,1.0063791016771897
Sri Lanka,5,6,2017,Miscellaneous,3.398639103511579
Sri Lanka,5,6,2017,Dairy Products,1.052385295480685
Sri Lanka,5,6,2017,Salt,0.8924812511388543
Sri Lanka,5,6,2017,Proteins,1.1425292336173052
Sri Lanka,5,6,2017,Fuel,1.0230302401500346
Nepal,5,6,2017,Grains and Cereals,0.712738989299224
Nepal,5,6,2017,Pulses and Lentils,1.0505106173024576
Nepal,5,6,2017,Edible Oils,1.2779754499802398
Nepal,5,6,2017,Vegetables,0.7978765738667163
Nepal,5,6,2017,Sweeteners,1.3167810785847955
Nepal,5,6,2017,Miscellaneous,3.4378935039230987
Nepal,5,6,2017,Dairy Products,1.094872893580627
Nepal,5,6,2017,Salt,0.9056245153333835
Nepal,5,6,2017,Proteins,1.192835278880497
Nepal,5,6,2017,Fuel,1.059180051882237
Bhutan,5,6,2017,Grains and Cereals,0.7307889735294074
Bhutan,5,6,2017,Pulses and Lentils,1.0744569156176773
Bhutan,5,6,2017,Edible Oils,1.3129411804637254
Bhutan,5,6,2017,Vegetables,0.8328423043502018
Bhutan,5,6,2017,Sweeteners,1.3517468090682812
Bhutan,5,6,2017,Miscellaneous,3.483668456695012
Bhutan,5,6,2017,Dairy Products,1.1321827355940848
Bhutan,5,6,2017,Salt,0.9337706498261091
Bhutan,5,6,2017,Proteins,1.2256953880241086
Bhutan,5,6,2017,Fuel,1.0941457823657224
Bangladesh,5,6,2017,Grains and Cereals,0.5833913572456947
Bangladesh,5,6,2017,Pulses and Lentils,0.9520757667949908
Bangladesh,5,6,2017,Edible Oils,1.0949199851928633
Bangladesh,5,6,2017,Vegetables,0.7008365050534047
Bangladesh,5,6,2017,Sweeteners,1.1453707355371365
Bangladesh,5,6,2017,Miscellaneous,3.273394537264356
Bangladesh,5,6,2017,Dairy Products,0.9258066620629406
Bangladesh,5,6,2017,Salt,0.8146828788202862
Bangladesh,5,6,2017,Proteins,1.0193193144929644
Bangladesh,5,6,2017,Fuel,0.979658415319967
Costa Rica,5,6,2017,Grains and Cereals,331.9565693717391
Costa Rica,5,6,2017,Pulses and Lentils,332.21098125452596
Costa Rica,5,6,2017,Edible Oils,323.50158812897655
Costa Rica,5,6,2017,Vegetables,322.2917142275999
Costa Rica,5,6,2017,Sweeteners,319.2928712294647
Costa Rica,5,6,2017,Miscellaneous,334.58453471692025
Costa Rica,5,6,2017,Dairy Products,332.2734910193184
Costa Rica,5,6,2017,Salt,323.1923812235369
Costa Rica,5,6,2017,Proteins,332.36910929308857
Costa Rica,5,6,2017,Fuel,322.1451527901433
El Salvador,5,6,2017,Grains and Cereals,9.690544655146091
El Salvador,5,6,2017,Pulses and Lentils,10.509210520044046
El Salvador,5,6,2017,Edible Oils,10.242613242529117
El Salvador,5,6,2017,Vegetables,10.207755318167196
El Salvador,5,6,2017,Sweeteners,11.182036509284329
El Salvador,5,6,2017,Miscellaneous,13.202002101248508
El Salvador,5,6,2017,Dairy Products,10.935438525114801
El Salvador,5,6,2017,Salt,10.407323284203164
El Salvador,5,6,2017,Proteins,11.028951177544824
El Salvador,5,6,2017,Fuel,10.42149516698907
Guatemala,5,6,2017,Grains and Cereals,0.7655705097655165
Guatemala,5,6,2017,Pulses and Lentils,1.1320046716818535
Guatemala,5,6,2017,Edible Oils,1.3665703992500633
Guatemala,5,6,2017,Vegetables,0.9258250199418412
Guatemala,5,6,2017,Sweeteners,1.3989649731855696
Guatemala,5,6,2017,Miscellaneous,3.5134084348774324
Guatemala,5,6,2017,Dairy Products,1.1961788125838289
Guatemala,5,6,2017,Salt,0.966074069276806
Guatemala,5,6,2017,Proteins,1.3070614246660535
Guatemala,5,6,2017,Fuel,1.2273042072777443
Honduras,5,6,2017,Grains and Cereals,215.8594303083094
Honduras,5,6,2017,Pulses and Lentils,210.55741641718237
Honduras,5,6,2017,Edible Oils,211.51193669328688
Honduras,5,6,2017,Vegetables,208.05423899121942
Honduras,5,6,2017,Sweeteners,224.2266849568163
Honduras,5,6,2017,Miscellaneous,224.52526496690123
Honduras,5,6,2017,Dairy Products,224.00101890668444
Honduras,5,6,2017,Salt,223.8770308414705
Honduras,5,6,2017,Proteins,224.09972202305494
Honduras,5,6,2017,Fuel,217.15833513098767
Panama,5,6,2017,Grains and Cereals,203.37253015373102
Panama,5,6,2017,Pulses and Lentils,205.93730793111897
Panama,5,6,2017,Edible Oils,197.04419204224828
Panama,5,6,2017,Vegetables,211.23329534916056
Panama,5,6,2017,Sweeteners,211.74069133355079
Panama,5,6,2017,Miscellaneous,213.7091013732176
Panama,5,6,2017,Dairy Products,211.51291056471212
Panama,5,6,2017,Salt,203.04476853594923
Panama,5,6,2017,Proteins,211.6184203063435
Panama,5,6,2017,Fuel,191.7177448668962
Colombia,5,6,2017,Grains and Cereals,1.4131145401906724
Colombia,5,6,2017,Pulses and Lentils,3.353133648357556
Colombia,5,6,2017,Edible Oils,2.9003105032608256
Colombia,5,6,2017,Vegetables,1.2162666854362507
Colombia,5,6,2017,Sweeteners,3.1502456243321957
Colombia,5,6,2017,Miscellaneous,20.39932559209452
Colombia,5,6,2017,Dairy Products,3.4156690673016055
Colombia,5,6,2017,Salt,2.30372326893138
Colombia,5,6,2017,Proteins,3.4956442923522086
Colombia,5,6,2017,Fuel,1.650819093167116
Cambodia,5,6,2017,Grains and Cereals,0.7588146623218504
Cambodia,5,6,2017,Pulses and Lentils,1.0981767544843652
Cambodia,5,6,2017,Edible Oils,1.3320391793764221
Cambodia,5,6,2017,Vegetables,0.8945109729459488
Cambodia,5,6,2017,Sweeteners,1.3827200385745326
Cambodia,5,6,2017,Miscellaneous,3.4761450214902045
Cambodia,5,6,2017,Dairy Products,1.1631559651003365
Cambodia,5,6,2017,Salt,0.9451051191267031
Cambodia,5,6,2017,Proteins,1.2566686175303603
Cambodia,5,6,2017,Fuel,1.1251190118719738
Indonesia,5,6,2017,Grains and Cereals,0.779380171954393
Indonesia,5,6,2017,Pulses and Lentils,1.1064714117383767
Indonesia,5,6,2017,Edible Oils,1.2679642034405854
Indonesia,5,6,2017,Vegetables,0.8434254198345209
Indonesia,5,6,2017,Sweeteners,1.3259615284559905
Indonesia,5,6,2017,Miscellaneous,3.4548468005309503
Indonesia,5,6,2017,Dairy Products,1.1085780523376123
Indonesia,5,6,2017,Salt,0.9916961934779507
Indonesia,5,6,2017,Proteins,1.2046431295362419
Indonesia,5,6,2017,Fuel,1.0687270668697129
Lao People's Democratic Republic,5,6,2017,Grains and Cereals,0.7354240818754583
Lao People's Democratic Republic,5,6,2017,Pulses and Lentils,1.0639806995284866
Lao People's Democratic Republic,5,6,2017,Edible Oils,1.1421177818387744
Lao People's Democratic Republic,5,6,2017,Vegetables,0.8284216138805907
Lao People's Democratic Republic,5,6,2017,Sweeteners,1.3327451593905155
Lao People's Democratic Republic,5,6,2017,Miscellaneous,3.296036113005
Lao People's Democratic Republic,5,6,2017,Dairy Products,1.1156594000699953
Lao People's Democratic Republic,5,6,2017,Salt,0.8432071825990057
Lao People's Democratic Republic,5,6,2017,Proteins,1.1013395915787432
Lao People's Democratic Republic,5,6,2017,Fuel,0.9611830726708588
Myanmar,5,6,2017,Grains and Cereals,0.6699213183348796
Myanmar,5,6,2017,Pulses and Lentils,0.9531544160659817
Myanmar,5,6,2017,Edible Oils,1.204582004588171
Myanmar,5,6,2017,Vegetables,0.7794851330398772
Myanmar,5,6,2017,Sweeteners,1.269707642493763
Myanmar,5,6,2017,Miscellaneous,1.7945140989611472
Myanmar,5,6,2017,Dairy Products,1.017417923733209
Myanmar,5,6,2017,Salt,0.7909331608797109
Myanmar,5,6,2017,Proteins,1.1201717569047012
Myanmar,5,6,2017,Fuel,0.9521573200254437
Philippines,5,6,2017,Grains and Cereals,0.5913294010557437
Philippines,5,6,2017,Pulses and Lentils,0.9211486081611434
Philippines,5,6,2017,Edible Oils,1.1307792205317133
Philippines,5,6,2017,Vegetables,0.7020166010482977
Philippines,5,6,2017,Sweeteners,1.2037500725770527
Philippines,5,6,2017,Miscellaneous,3.2478632511292376
Philippines,5,6,2017,Dairy Products,0.970243835246833
Philippines,5,6,2017,Salt,0.8076789323232166
Philippines,5,6,2017,Proteins,1.0583277613643791
Philippines,5,6,2017,Fuel,1.0691997111454703
Azerbaijan,5,6,2017,Grains and Cereals,0.7159784523015422
Azerbaijan,5,6,2017,Pulses and Lentils,1.0563833036643768
Azerbaijan,5,6,2017,Edible Oils,1.2964645951144549
Azerbaijan,5,6,2017,Vegetables,0.8207788662430525
Azerbaijan,5,6,2017,Sweeteners,1.3418627332049615
Azerbaijan,5,6,2017,Miscellaneous,3.4671918713457437
Azerbaijan,5,6,2017,Dairy Products,1.1157061502448147
Azerbaijan,5,6,2017,Salt,0.9172940644768387
Azerbaijan,5,6,2017,Proteins,1.2092188026748383
Azerbaijan,5,6,2017,Fuel,1.0776691970164523
Jordan,5,6,2017,Grains and Cereals,4.799258947496564
Jordan,5,6,2017,Pulses and Lentils,5.741726191421471
Jordan,5,6,2017,Edible Oils,5.912005555022506
Jordan,5,6,2017,Vegetables,2.5185050344922812
Jordan,5,6,2017,Sweeteners,15.357384769357088
Jordan,5,6,2017,Miscellaneous,7.896066895818089
Jordan,5,6,2017,Dairy Products,5.612461765866871
Jordan,5,6,2017,Salt,5.189879419032378
Jordan,5,6,2017,Proteins,5.7167470486618175
Jordan,5,6,2017,Fuel,5.630408869199621
Lebanon,5,6,2017,Grains and Cereals,0.3509240507610166
Lebanon,5,6,2017,Pulses and Lentils,0.5731295084787316
Lebanon,5,6,2017,Edible Oils,0.8241295053858004
Lebanon,5,6,2017,Vegetables,0.48360540353552367
Lebanon,5,6,2017,Sweeteners,0.5825972248407918
Lebanon,5,6,2017,Miscellaneous,2.9473651954983087
Lebanon,5,6,2017,Dairy Products,0.6476807454278037
Lebanon,5,6,2017,Salt,0.5286274693977991
Lebanon,5,6,2017,Proteins,0.7784972086145596
Lebanon,5,6,2017,Fuel,0.7025052137955814
Syrian Arab Republic,5,6,2017,Grains and Cereals,0.6420429904631481
Syrian Arab Republic,5,6,2017,Pulses and Lentils,0.9622396571666664
Syrian Arab Republic,5,6,2017,Edible Oils,1.198465237727456
Syrian Arab Republic,5,6,2017,Vegetables,0.6986338770642055
Syrian Arab Republic,5,6,2017,Sweeteners,1.2492776533404042
Syrian Arab Republic,5,6,2017,Miscellaneous,3.336085786381362
Syrian Arab Republic,5,6,2017,Dairy Products,1.0222609389567763
Syrian Arab Republic,5,6,2017,Salt,0.8233217069913852
Syrian Arab Republic,5,6,2017,Proteins,1.1192735743191897
Syrian Arab Republic,5,6,2017,Fuel,0.97190257795413
India,5,7,2017,Grains and Cereals,0.4984155481097778
India,5,7,2017,Pulses and Lentils,0.9637968050214694
India,5,7,2017,Edible Oils,1.1359173070515611
India,5,7,2017,Vegetables,0.5253156569872725
India,5,7,2017,Sweeteners,0.7544703383526273
India,5,7,2017,Miscellaneous,1.761247376968068
India,5,7,2017,Dairy Products,0.9060647343184752
India,5,7,2017,Salt,0.6565247916686177
India,5,7,2017,Proteins,0.9675767711047021
India,5,7,2017,Fuel,0.9747225895247393
Pakistan,5,7,2017,Grains and Cereals,0.6389483748583183
Pakistan,5,7,2017,Pulses and Lentils,0.9879988024420201
Pakistan,5,7,2017,Edible Oils,1.233161608875687
Pakistan,5,7,2017,Vegetables,0.8103991412683123
Pakistan,5,7,2017,Sweeteners,1.2600211443908425
Pakistan,5,7,2017,Miscellaneous,1.7042632106872013
Pakistan,5,7,2017,Dairy Products,1.062352791797272
Pakistan,5,7,2017,Salt,0.8706608849590477
Pakistan,5,7,2017,Proteins,1.1306586145368978
Pakistan,5,7,2017,Fuel,1.0152129084476749
Sri Lanka,5,7,2017,Grains and Cereals,0.6684854423808598
Sri Lanka,5,7,2017,Pulses and Lentils,1.000799328621326
Sri Lanka,5,7,2017,Edible Oils,1.2306843575181754
Sri Lanka,5,7,2017,Vegetables,0.7986811526354245
Sri Lanka,5,7,2017,Sweeteners,1.00647412397472
Sri Lanka,5,7,2017,Miscellaneous,3.160621641126781
Sri Lanka,5,7,2017,Dairy Products,1.052222140805682
Sri Lanka,5,7,2017,Salt,0.8923180964638512
Sri Lanka,5,7,2017,Proteins,1.1423660789423018
Sri Lanka,5,7,2017,Fuel,1.0237851623981085
Nepal,5,7,2017,Grains and Cereals,0.7126631440220396
Nepal,5,7,2017,Pulses and Lentils,1.057908006497319
Nepal,5,7,2017,Edible Oils,1.2702249221875805
Nepal,5,7,2017,Vegetables,0.8029226648791246
Nepal,5,7,2017,Sweeteners,1.323863225834703
Nepal,5,7,2017,Miscellaneous,3.2000391962133063
Nepal,5,7,2017,Dairy Products,1.094872893580627
Nepal,5,7,2017,Salt,0.9056245153333835
Nepal,5,7,2017,Proteins,1.192835278880497
Nepal,5,7,2017,Fuel,1.0624240341899294
Bhutan,5,7,2017,Grains and Cereals,0.7307131282522231
Bhutan,5,7,2017,Pulses and Lentils,1.081854304812539
Bhutan,5,7,2017,Edible Oils,1.3051906526710664
Bhutan,5,7,2017,Vegetables,0.83788839536261
Bhutan,5,7,2017,Sweeteners,1.3588289563181888
Bhutan,5,7,2017,Miscellaneous,3.2458141489852186
Bhutan,5,7,2017,Dairy Products,1.132182735594085
Bhutan,5,7,2017,Salt,0.933770649826109
Bhutan,5,7,2017,Proteins,1.2256953880241088
Bhutan,5,7,2017,Fuel,1.0973897646734145
Bangladesh,5,7,2017,Grains and Cereals,0.5832576814685104
Bangladesh,5,7,2017,Pulses and Lentils,0.9547326682120203
Bangladesh,5,7,2017,Edible Oils,1.0939232561088281
Bangladesh,5,7,2017,Vegetables,0.7049640003914648
Bangladesh,5,7,2017,Sweeteners,1.1514764566126963
Bangladesh,5,7,2017,Miscellaneous,3.035482399054561
Bangladesh,5,7,2017,Dairy Products,0.9248302358885928
Bangladesh,5,7,2017,Salt,0.8137064526459383
Bangladesh,5,7,2017,Proteins,1.0183428883186165
Bangladesh,5,7,2017,Fuel,0.9819259714533116
Costa Rica,5,7,2017,Grains and Cereals,330.24043623309984
Costa Rica,5,7,2017,Pulses and Lentils,330.50186218472305
Costa Rica,5,7,2017,Edible Oils,321.77776380652836
Costa Rica,5,7,2017,Vegetables,320.57955626147026
Costa Rica,5,7,2017,Sweeteners,317.32194636906667
Costa Rica,5,7,2017,Miscellaneous,332.6201326371596
Costa Rica,5,7,2017,Dairy Products,330.5574337259563
Costa Rica,5,7,2017,Salt,321.4763239301747
Costa Rica,5,7,2017,Proteins,330.65305199972624
Costa Rica,5,7,2017,Fuel,320.4323394790888
El Salvador,5,7,2017,Grains and Cereals,10.422191637854592
El Salvador,5,7,2017,Pulses and Lentils,11.150543085402726
El Salvador,5,7,2017,Edible Oils,10.86879789090028
El Salvador,5,7,2017,Vegetables,10.71540046921191
El Salvador,5,7,2017,Sweeteners,11.823053832698054
El Salvador,5,7,2017,Miscellaneous,13.598082969702531
El Salvador,5,7,2017,Dairy Products,11.569373701278616
El Salvador,5,7,2017,Salt,11.041258460366985
El Salvador,5,7,2017,Proteins,11.662886353708643
El Salvador,5,7,2017,Fuel,11.058674325460583
Guatemala,5,7,2017,Grains and Cereals,0.7654946644883323
Guatemala,5,7,2017,Pulses and Lentils,1.1394020608767144
Guatemala,5,7,2017,Edible Oils,1.3588198714574042
Guatemala,5,7,2017,Vegetables,0.9278910848980375
Guatemala,5,7,2017,Sweeteners,1.4060471204354774
Guatemala,5,7,2017,Miscellaneous,3.275554127167639
Guatemala,5,7,2017,Dairy Products,1.1961788125838284
Guatemala,5,7,2017,Salt,0.9660740692768063
Guatemala,5,7,2017,Proteins,1.3066228012894303
Guatemala,5,7,2017,Fuel,1.2280326715634582
Honduras,5,7,2017,Grains and Cereals,218.86131265630954
Honduras,5,7,2017,Pulses and Lentils,212.62267095367702
Honduras,5,7,2017,Edible Oils,213.56248597713642
Honduras,5,7,2017,Vegetables,207.882330757611
Honduras,5,7,2017,Sweeteners,226.29208341700163
Honduras,5,7,2017,Miscellaneous,226.593081264746
Honduras,5,7,2017,Dairy Products,226.05933521961992
Honduras,5,7,2017,Salt,225.93534715440595
Honduras,5,7,2017,Proteins,226.1580383359904
Honduras,5,7,2017,Fuel,219.2198954262309
Panama,5,7,2017,Grains and Cereals,206.79463952115228
Panama,5,7,2017,Pulses and Lentils,209.56938089118614
Panama,5,7,2017,Edible Oils,200.66155974967026
Panama,5,7,2017,Vegetables,214.86529998356892
Panama,5,7,2017,Sweeteners,215.37290821730855
Panama,5,7,2017,Miscellaneous,217.09638180201583
Panama,5,7,2017,Dairy Products,215.13804530122005
Panama,5,7,2017,Salt,206.66990327245713
Panama,5,7,2017,Proteins,215.24355504285143
Panama,5,7,2017,Fuel,195.34612358571175
Colombia,5,7,2017,Grains and Cereals,1.4131274909309213
Colombia,5,7,2017,Pulses and Lentils,3.3596497213013437
Colombia,5,7,2017,Edible Oils,2.8976690860197025
Colombia,5,7,2017,Vegetables,1.217754835763821
Colombia,5,7,2017,Sweeteners,3.142017970897318
Colombia,5,7,2017,Miscellaneous,20.111602415286455
Colombia,5,7,2017,Dairy Products,3.415887542301606
Colombia,5,7,2017,Salt,2.3031593964067896
Colombia,5,7,2017,Proteins,3.494762976101136
Colombia,5,7,2017,Fuel,1.6678153833472669
Cambodia,5,7,2017,Grains and Cereals,0.7547812411129473
Cambodia,5,7,2017,Pulses and Lentils,1.101616567747508
Cambodia,5,7,2017,Edible Oils,1.3203310756520443
Cambodia,5,7,2017,Vegetables,0.8955994880266382
Cambodia,5,7,2017,Sweeteners,1.3858446098927217
Cambodia,5,7,2017,Miscellaneous,3.2343331378486915
Cambodia,5,7,2017,Dairy Products,1.1591983891686177
Cambodia,5,7,2017,Salt,0.9411475431949846
Cambodia,5,7,2017,Proteins,1.2527110415986416
Cambodia,5,7,2017,Fuel,1.1244054182479475
Indonesia,5,7,2017,Grains and Cereals,0.7793801719543931
Indonesia,5,7,2017,Pulses and Lentils,1.1138688009332383
Indonesia,5,7,2017,Edible Oils,1.260213675647926
Indonesia,5,7,2017,Vegetables,0.8484715108469291
Indonesia,5,7,2017,Sweeteners,1.3301711228209638
Indonesia,5,7,2017,Miscellaneous,3.2169924928211553
Indonesia,5,7,2017,Dairy Products,1.1085780523376125
Indonesia,5,7,2017,Salt,0.9916961934779507
Indonesia,5,7,2017,Proteins,1.2046431295362416
Indonesia,5,7,2017,Fuel,1.0719710491774053
Lao People's Democratic Republic,5,7,2017,Grains and Cereals,0.7350769004031767
Lao People's Democratic Republic,5,7,2017,Pulses and Lentils,1.070515536880696
Lao People's Democratic Republic,5,7,2017,Edible Oils,1.1401579212118196
Lao People's Democratic Republic,5,7,2017,Vegetables,0.8326051530503469
Lao People's Democratic Republic,5,7,2017,Sweeteners,1.3389647547977708
Lao People's Democratic Republic,5,7,2017,Miscellaneous,3.059150404504551
Lao People's Democratic Republic,5,7,2017,Dairy Products,1.1147968482273434
Lao People's Democratic Republic,5,7,2017,Salt,0.8423446307563538
Lao People's Democratic Republic,5,7,2017,Proteins,1.100523691989331
Lao People's Democratic Republic,5,7,2017,Fuel,0.9608496210862565
Myanmar,5,7,2017,Grains and Cereals,0.6702407678072092
Myanmar,5,7,2017,Pulses and Lentils,0.9606144878533542
Myanmar,5,7,2017,Edible Oils,1.2040759584100378
Myanmar,5,7,2017,Vegetables,0.7841295865514191
Myanmar,5,7,2017,Sweeteners,1.276457177586668
Myanmar,5,7,2017,Miscellaneous,1.778682780558106
Myanmar,5,7,2017,Dairy Products,1.0174806063257202
Myanmar,5,7,2017,Salt,0.791116740830187
Myanmar,5,7,2017,Proteins,1.1202344394972121
Myanmar,5,7,2017,Fuel,0.9523464290619919
Philippines,5,7,2017,Grains and Cereals,0.6073122663724916
Philippines,5,7,2017,Pulses and Lentils,0.9445288626727535
Philippines,5,7,2017,Edible Oils,1.1364332472278686
Philippines,5,7,2017,Vegetables,0.7211521843620504
Philippines,5,7,2017,Sweeteners,1.2268150851437087
Philippines,5,7,2017,Miscellaneous,3.025693728597712
Philippines,5,7,2017,Dairy Products,0.9862267005635812
Philippines,5,7,2017,Salt,0.8143022805976018
Philippines,5,7,2017,Proteins,1.0743106266811275
Philippines,5,7,2017,Fuel,1.0884265587699107
Azerbaijan,5,7,2017,Grains and Cereals,0.7159026070243578
Azerbaijan,5,7,2017,Pulses and Lentils,1.0619392265304861
Azerbaijan,5,7,2017,Edible Oils,1.2887140673217958
Azerbaijan,5,7,2017,Vegetables,0.8258249572554606
Azerbaijan,5,7,2017,Sweeteners,1.3489448804548692
Azerbaijan,5,7,2017,Miscellaneous,3.2293375636359487
Azerbaijan,5,7,2017,Dairy Products,1.1157061502448145
Azerbaijan,5,7,2017,Salt,0.9172940644768386
Azerbaijan,5,7,2017,Proteins,1.209218802674838
Azerbaijan,5,7,2017,Fuel,1.0809131793241442
Jordan,5,7,2017,Grains and Cereals,4.799777514163232
Jordan,5,7,2017,Pulses and Lentils,5.7478006809542475
Jordan,5,7,2017,Edible Oils,5.904914346513493
Jordan,5,7,2017,Vegetables,2.5161125462299605
Jordan,5,7,2017,Sweeteners,15.36157746870022
Jordan,5,7,2017,Miscellaneous,7.659556915350774
Jordan,5,7,2017,Dairy Products,5.612461765866869
Jordan,5,7,2017,Salt,5.190397985699045
Jordan,5,7,2017,Proteins,5.716747048661819
Jordan,5,7,2017,Fuel,5.634171418173979
Lebanon,5,7,2017,Grains and Cereals,0.3509993481582734
Lebanon,5,7,2017,Pulses and Lentils,0.5805129673178259
Lebanon,5,7,2017,Edible Oils,0.8232264373244158
Lebanon,5,7,2017,Vegetables,0.4886426517833868
